Customer_ID,Transaction_ID,Transaction_Date,Category_Code,Transaction_Type,Transaction_Amount,Payment_Code,Number_of_Transactions
30788,1000484,2024-08-23,6,Sale,1438.32,3,10
54596,1000485,2024-08-27,9,Sale,8089.71,5,8
92908,1000486,2024-08-23,3,Sale,1738.63,3,11
41490,1000487,2024-08-22,2,Sale,4747.68,1,22
52149,1000488,2024-08-22,2,Sale,1752.59,2,10
46715,1000489,2024-08-15,2,Sale,2218.3,3,14
61333,1000490,2024-08-26,1,Sale,1323.03,5,16
49990,1000491,2024-08-01,7,Sale,3693.51,1,11
46879,1000492,2024-08-25,10,Sale,778.91,5,19
46075,1000493,2024-08-14,7,Sale,7570.29,4,17
48201,1000494,2024-08-29,3,Sale,1797.62,5,10
21088,1000495,2024-08-16,1,Sale,1177.06,2,15
76059,1000496,2024-08-01,2,Sale,4613.76,3,8
76371,1000497,2024-08-25,5,Sale,9999.99,5,8
30321,1000498,2024-08-12,3,Sale,1936.03,4,8
88951,1000499,2024-08-06,1,Sale,767.87,5,6
48340,1000500,2024-08-17,7,Sale,9999.99,3,5
79693,1000501,2024-08-07,1,Sale,728.8,4,11
69008,1000502,2024-08-14,5,Sale,7021.04,5,6
82675,1000503,2024-08-02,2,Sale,9772.91,3,31
43480,1000504,2024-08-16,3,Sale,1817.96,1,10
89991,1000505,2024-08-27,5,Sale,7792.82,4,7
77406,1000506,2024-08-19,1,Sale,1873.95,2,15
94962,1000507,2024-08-15,3,Sale,2409.3,4,12
18581,1000508,2024-08-05,4,Sale,1205.84,5,10
33792,1000509,2024-08-07,7,Sale,8803.57,5,5
92146,1000510,2024-08-16,2,Sale,9999.99,5,17
70851,1000511,2024-08-10,2,Sale,5054.96,2,9
84705,1000512,2024-08-07,4,Sale,1486.89,4,6
77436,1000513,2024-08-18,4,Sale,3315.98,5,11
40675,1000514,2024-08-08,9,Sale,7153.67,5,3
65990,1000515,2024-08-07,1,Return,2318.26,5,
16916,1000516,2024-08-22,2,Sale,6077.45,2,8
81991,1000517,2024-08-03,2,Sale,3676.06,4,8
99645,1000518,2024-08-16,7,Sale,9999.99,5,10
27783,1000519,2024-08-22,1,Sale,595.75,5,13
66415,1000520,2024-08-31,1,Sale,2289.25,3,14
58441,1000521,2024-08-09,9,Sale,7540.65,5,18
12418,1000522,2024-08-05,1,Sale,871.62,3,16
86732,1000523,2024-08-09,10,Sale,690.6,5,4
78457,1000524,2024-08-21,1,Sale,784.8,4,16
77235,1000525,2024-08-21,9,Sale,5114.83,3,11
34672,1000526,2024-08-15,7,Sale,9999.99,4,9
33650,1000527,2024-08-05,5,Sale,3908.74,1,8
25726,1000528,2024-08-30,9,Sale,7978.78,4,19
34471,1000529,2024-08-17,4,Sale,744.88,4,9
53121,1000530,2024-08-20,4,Sale,2081.41,5,11
63371,1000531,2024-08-12,1,Sale,1233.83,5,11
77677,1000532,2024-08-13,5,Sale,9999.99,4,11
59828,1000533,2024-08-09,1,Sale,798.67,2,8
56450,1000534,2024-08-01,2,Sale,6452.06,5,20
17823,1000535,2024-08-26,10,Sale,2013.17,5,12
14046,1000536,2024-08-02,3,Return,1983.39,2,
90655,1000537,2024-08-23,5,Sale,4151.85,5,23
74717,1000538,2024-08-16,10,Return,557.08,1,
72242,1000539,2024-08-26,8,Sale,3471.32,5,8
22579,1000540,2024-08-27,1,Return,655.32,2,
36434,1000541,2024-08-18,3,Sale,915.56,3,19
88275,1000542,2024-08-14,4,Return,628.47,4,
91189,1000543,2024-08-01,6,Sale,2153.38,5,8
45951,1000544,2024-08-18,1,Sale,852.96,5,7
14492,1000545,2024-08-03,2,Sale,3299.59,4,16
40610,1000546,2024-08-24,6,Sale,3299.68,4,10
46324,1000547,2024-08-18,2,Sale,4521.61,5,17
65969,1000548,2024-08-30,2,Sale,4447.23,5,19
96823,1000549,2024-08-07,9,Sale,6411.96,2,11
16340,1000550,2024-08-24,1,Sale,621.48,1,7
44953,1000551,2024-08-01,3,Sale,2484.59,5,8
83964,1000552,2024-08-02,3,Sale,754.6,1,9
61541,1000553,2024-08-27,1,Return,1044.19,5,
11570,1000554,2024-08-01,4,Sale,1843.82,4,18
42329,1000555,2024-08-21,1,Sale,331.45,4,9
38373,1000556,2024-08-14,2,Sale,6884.71,4,7
87649,1000557,2024-08-09,6,Sale,2455.03,5,11
68868,1000558,2024-08-25,10,Sale,2143.21,5,19
95126,1000559,2024-08-06,3,Return,1172.54,1,
52141,1000560,2024-08-03,6,Sale,1770.77,5,11
41124,1000561,2024-08-15,10,Sale,805.35,1,6
57956,1000562,2024-08-16,3,Sale,2272.13,3,6
63376,1000563,2024-08-29,6,Sale,880.42,2,7
81140,1000564,2024-08-25,2,Sale,4865.94,4,16
13437,1000565,2024-08-31,4,Sale,1254.43,3,10
98422,1000566,2024-08-28,9,Sale,3167.8,1,8
48642,1000567,2024-08-21,2,Sale,3100.69,5,7
64677,1000568,2024-08-02,3,Sale,3893.08,5,15
98338,1000569,2024-08-23,2,Sale,1772.5,1,11
54245,1000570,2024-08-30,7,Sale,9375.16,5,20
68890,1000571,2024-08-28,8,Sale,2348.7,4,8
21228,1000572,2024-08-17,5,Sale,7658.68,4,10
49665,1000573,2024-08-15,1,Sale,954.79,5,13
10960,1000574,2024-08-10,4,Sale,789.78,2,9
32006,1000575,2024-08-23,6,Sale,2148.51,5,16
53759,1000576,2024-08-31,10,Sale,380.5,4,4
64919,1000577,2024-08-01,4,Sale,1415.15,5,8
95784,1000578,2024-08-06,2,Sale,6185.27,2,3
83525,1000579,2024-08-14,6,Sale,2107.76,3,15
64162,1000580,2024-08-04,9,Sale,4222.7,3,6
81256,1000581,2024-08-02,10,Sale,1291.95,4,15
57007,1000582,2024-08-31,8,Sale,2805.58,3,6
59624,1000583,2024-08-08,9,Sale,9999.99,5,10
70575,1000584,2024-08-01,1,Sale,638.37,1,19
32364,1000585,2024-08-02,3,Sale,1105.08,5,5
38637,1000586,2024-08-17,3,Return,1217.68,4,
32998,1000587,2024-08-15,2,Sale,2454.5,2,13
35679,1000588,2024-08-08,8,Sale,2017.63,2,10
61060,1000589,2024-08-07,6,Sale,1559.56,4,17
56226,1000590,2024-08-31,2,Sale,5026.27,1,2
81191,1000591,2024-08-02,1,Sale,527.03,4,13
86002,1000592,2024-08-01,3,Sale,2978.73,5,17
96818,1000593,2024-08-05,8,Sale,4924.99,5,12
20139,1000594,2024-08-24,3,Sale,1520.66,2,19
21482,1000595,2024-08-14,1,Sale,1486.74,1,16
81459,1000596,2024-08-25,2,Sale,4584.61,5,12
95611,1000597,2024-08-19,8,Sale,3968.85,5,17
63580,1000598,2024-08-31,8,Sale,2230.08,2,10
58684,1000599,2024-08-27,1,Sale,734.27,2,14
43212,1000600,2024-08-29,7,Sale,9999.99,4,15
55751,1000601,2024-08-10,2,Sale,3270.38,5,7
80805,1000602,2024-08-09,2,Sale,2711.26,2,14
49977,1000603,2024-08-10,3,Sale,1769.67,3,18
66277,1000604,2024-08-16,2,Sale,8301.21,2,15
43888,1000605,2024-08-17,8,Sale,2356.05,4,14
82465,1000606,2024-08-21,6,Sale,2018,3,10
82455,1000607,2024-08-23,9,Sale,5711.84,2,9
10383,1000608,2024-08-11,8,Return,4326.19,4,
83952,1000609,2024-08-23,1,Sale,1289.34,4,3
14961,1000610,2024-08-12,1,Sale,980.02,5,12
42530,1000611,2024-08-05,7,Sale,8130.89,2,10
22757,1000612,2024-08-16,2,Sale,1813.95,4,16
48792,1000613,2024-08-17,1,Sale,1073.32,5,10
91711,1000614,2024-08-25,6,Sale,1314.65,1,16
29912,1000615,2024-08-15,7,Sale,9999.99,4,10
56980,1000616,2024-08-23,6,Sale,1025.89,2,11
37171,1000617,2024-08-20,6,Sale,866.03,4,11
86563,1000618,2024-08-10,10,Sale,2282.2,5,3
61629,1000619,2024-08-01,5,Sale,7933.5,3,7
41733,1000620,2024-08-05,5,Sale,3156.21,4,9
87780,1000621,2024-08-23,7,Sale,9999.99,5,27
96443,1000622,2024-08-22,2,Sale,4469.76,3,12
38673,1000623,2024-08-29,1,Sale,767.39,5,6
50389,1000624,2024-08-10,7,Sale,9999.99,5,13
77796,1000625,2024-08-28,4,Sale,1629.62,5,12
49847,1000626,2024-08-19,5,Sale,4820.71,4,5
60810,1000627,2024-08-04,8,Sale,4427.71,4,9
41885,1000628,2024-08-09,7,Return,9999.99,5,
58578,1000629,2024-08-11,4,Sale,939.59,2,16
30018,1000630,2024-08-11,1,Sale,783.98,5,16
44779,1000631,2024-08-27,10,Sale,1711.02,2,12
23228,1000632,2024-08-09,3,Sale,3968.72,3,14
89062,1000633,2024-08-12,9,Sale,9999.99,5,10
54486,1000634,2024-08-13,2,Sale,4549.36,3,18
69359,1000635,2024-08-18,8,Sale,3944.57,1,13
93105,1000636,2024-08-07,9,Sale,2497.28,2,6
97016,1000637,2024-08-24,8,Sale,5689.85,5,12
13428,1000638,2024-08-11,7,Sale,3827.46,3,16
69833,1000639,2024-08-13,8,Sale,3129.13,4,13
75954,1000640,2024-08-25,6,Return,1133.38,1,
45155,1000641,2024-08-20,9,Sale,2409.41,4,10
40566,1000642,2024-08-24,7,Sale,5347.67,5,15
78286,1000643,2024-08-13,8,Sale,2130.52,1,19
95862,1000644,2024-08-03,10,Sale,1471.76,5,8
31463,1000645,2024-08-27,6,Sale,2511.88,5,14
39599,1000646,2024-08-01,6,Sale,3491.71,3,3
13316,1000647,2024-08-19,7,Sale,3463.28,1,15
81241,1000648,2024-08-13,3,Sale,979,2,8
14208,1000649,2024-08-31,7,Sale,5774.39,4,16
45615,1000650,2024-08-02,8,Sale,2955.17,5,6
68306,1000651,2024-08-10,4,Sale,543.16,3,5
27299,1000652,2024-08-11,6,Sale,2427.42,4,13
45640,1000653,2024-08-29,6,Sale,1413.58,4,7
46749,1000654,2024-08-12,4,Sale,1593.55,4,13
69890,1000655,2024-08-17,6,Sale,2010.64,5,9
11393,1000656,2024-08-31,2,Sale,3277.82,2,12
64373,1000657,2024-08-10,5,Sale,3638.23,1,14
15395,1000658,2024-08-18,4,Sale,379.71,1,8
10920,1000659,2024-08-04,6,Sale,1413.94,1,6
17474,1000660,2024-08-20,8,Sale,1924.14,2,14
21799,1000661,2024-08-26,6,Sale,473.17,4,13
37985,1000662,2024-08-15,3,Return,3475.27,5,
83260,1000663,2024-08-13,5,Sale,3813.44,4,8
54315,1000664,2024-08-04,4,Sale,3786.31,5,7
38178,1000665,2024-08-10,10,Sale,480.64,1,10
34457,1000666,2024-08-06,3,Sale,8832.37,5,11
44884,1000667,2024-08-17,3,Sale,1202.4,3,9
79365,1000668,2024-08-10,3,Sale,1719.4,2,5
52271,1000669,2024-08-19,7,Sale,2062.43,2,14
16312,1000670,2024-08-21,2,Sale,7921.01,4,7
47916,1000671,2024-08-16,1,Sale,995.7,4,9
85471,1000672,2024-08-20,9,Sale,6642.71,4,7
52297,1000673,2024-08-18,6,Sale,2203.66,5,7
46152,1000674,2024-08-31,2,Sale,9999.99,1,2
53928,1000675,2024-08-18,5,Sale,8194.91,2,9
29147,1000676,2024-08-14,8,Sale,5091.94,3,6
24531,1000677,2024-08-18,4,Sale,1628.36,5,4
19150,1000678,2024-08-11,10,Sale,717.62,1,8
49091,1000679,2024-08-03,1,Sale,1512.31,4,12
92355,1000680,2024-08-30,8,Sale,1847.1,4,22
10158,1000681,2024-08-10,1,Sale,385.83,5,7
18247,1000682,2024-08-02,1,Sale,913.95,5,10
45066,1000683,2024-08-02,2,Sale,980.41,2,18
97013,1000684,2024-08-27,1,Sale,1292.64,4,14
18260,1000685,2024-08-19,1,Sale,664.68,3,12
42285,1000686,2024-08-25,1,Sale,1898.39,5,6
65094,1000687,2024-08-18,8,Sale,1703.51,5,8
36434,1000688,2024-08-05,6,Sale,2378,5,19
77956,1000689,2024-08-08,8,Sale,2625,5,13
57421,1000690,2024-08-16,7,Sale,9999.99,5,15
67140,1000691,2024-08-27,1,Sale,898.17,1,15
57349,1000692,2024-08-01,1,Sale,824.18,3,5
62867,1000693,2024-08-25,2,Sale,6019.67,4,19
79277,1000694,2024-08-03,5,Sale,3141.02,3,13
34991,1000695,2024-08-04,3,Sale,2215.4,3,13
94351,1000696,2024-08-17,4,Sale,692.26,1,11
32225,1000697,2024-08-21,6,Sale,3454.54,5,20
87269,1000698,2024-08-02,7,Sale,4224.89,1,11
36516,1000699,2024-08-16,6,Sale,1447.08,2,11
16839,1000700,2024-08-08,1,Sale,1423.51,5,11
49436,1000701,2024-08-17,9,Sale,8414.11,5,11
98087,1000702,2024-08-28,4,Sale,706.45,3,11
87143,1000703,2024-08-08,1,Sale,637.29,1,14
13220,1000704,2024-08-21,1,Sale,1831.68,5,11
29921,1000705,2024-08-14,2,Sale,1611.21,1,9
23741,1000706,2024-08-17,5,Sale,4119.95,1,15
53767,1000707,2024-08-05,1,Sale,1435.65,5,14
29832,1000708,2024-08-14,7,Sale,6482.77,3,8
73408,1000709,2024-08-05,3,Sale,1260.66,4,14
54007,1000710,2024-08-01,1,Sale,1528.09,5,3
71312,1000711,2024-08-15,7,Sale,7446.88,1,10
48234,1000712,2024-08-02,4,Sale,784.35,1,10
93657,1000713,2024-08-15,4,Sale,2101.21,5,13
52263,1000714,2024-08-15,2,Sale,2812.78,5,9
23865,1000715,2024-08-04,2,Sale,6762.51,4,12
26251,1000716,2024-08-12,5,Sale,9999.99,3,17
96892,1000717,2024-08-11,8,Sale,1916.97,4,9
75701,1000718,2024-08-18,2,Sale,8521.9,5,7
39399,1000719,2024-08-27,2,Sale,1814.2,1,15
55943,1000720,2024-08-04,8,Sale,2526.36,4,15
81560,1000721,2024-08-03,1,Sale,1741.86,4,11
69068,1000722,2024-08-08,7,Sale,9999.99,5,12
85192,1000723,2024-08-02,8,Return,3516.14,5,
80335,1000724,2024-08-10,1,Sale,642.54,1,3
47547,1000725,2024-08-08,9,Sale,7149.84,5,8
62553,1000726,2024-08-07,7,Sale,3746.91,4,13
79660,1000727,2024-08-02,9,Sale,9999.99,3,13
89205,1000728,2024-08-11,9,Sale,4573.53,3,20
55282,1000729,2024-08-15,2,Sale,7839.66,2,8
91461,1000730,2024-08-21,8,Sale,1974.63,3,8
70268,1000731,2024-08-29,1,Sale,1050.52,5,12
62734,1000732,2024-08-28,4,Sale,1474.43,4,12
96917,1000733,2024-08-31,1,Return,522.37,1,
76862,1000734,2024-08-26,9,Sale,6030.76,3,9
99889,1000735,2024-08-10,4,Sale,1295.95,4,14
39025,1000736,2024-08-01,1,Sale,885.98,3,15
61185,1000737,2024-08-18,3,Return,1763.37,1,
21583,1000738,2024-08-14,6,Sale,1438.9,4,6
26561,1000739,2024-08-13,9,Sale,2417.6,2,9
89993,1000740,2024-08-24,2,Sale,3386.93,4,8
36118,1000741,2024-08-09,3,Sale,2386.76,3,9
19936,1000742,2024-08-09,5,Sale,6735.81,2,5
46103,1000743,2024-08-07,8,Sale,1622.72,5,13
32088,1000744,2024-08-19,1,Sale,943.27,5,14
67215,1000745,2024-08-15,1,Return,742.36,4,
28295,1000746,2024-08-18,10,Sale,1057.43,5,19
25911,1000747,2024-08-26,2,Sale,9999.99,5,5
77731,1000748,2024-08-24,6,Return,701.04,1,
50230,1000749,2024-08-09,2,Sale,3158.03,4,12
69167,1000750,2024-08-09,10,Sale,1042.93,1,18
49431,1000751,2024-08-13,1,Return,913.51,5,
69244,1000752,2024-08-08,2,Sale,4481.09,5,23
61212,1000753,2024-08-30,10,Sale,1383.2,5,12
46270,1000754,2024-08-16,4,Sale,811.4,2,14
82537,1000755,2024-08-22,5,Return,4815.13,1,
16158,1000756,2024-08-10,9,Sale,1806.43,4,13
47474,1000757,2024-08-01,3,Sale,2417.66,4,7
66046,1000758,2024-08-22,6,Sale,1735.38,3,11
63746,1000759,2024-08-30,3,Sale,2461.28,4,12
40546,1000760,2024-08-24,3,Sale,1969.06,5,13
55490,1000761,2024-08-14,1,Sale,1384.39,5,9
34916,1000762,2024-08-05,1,Sale,637.34,5,23
77700,1000763,2024-08-01,1,Return,389.09,1,
14665,1000764,2024-08-25,5,Sale,8473.33,4,12
87205,1000765,2024-08-31,1,Sale,1448.05,5,18
63154,1000766,2024-08-20,1,Sale,820.57,5,9
60980,1000767,2024-08-05,4,Sale,750.05,1,6
90453,1000768,2024-08-14,4,Sale,2001.09,5,18
26902,1000769,2024-08-06,2,Sale,5289.12,5,14
16953,1000770,2024-08-09,1,Sale,1669.26,5,9
40357,1000771,2024-08-11,9,Sale,5577.11,4,11
93843,1000772,2024-08-15,7,Sale,9543.03,5,15
16998,1000773,2024-08-06,6,Sale,5220.82,5,11
25292,1000774,2024-08-21,6,Sale,1630.33,3,7
18546,1000775,2024-08-02,3,Sale,1803.67,5,5
94086,1000776,2024-08-14,8,Return,3288.59,1,
79299,1000777,2024-08-31,4,Sale,500.23,4,6
41732,1000778,2024-08-02,2,Sale,3613.9,2,16
88885,1000779,2024-08-07,10,Sale,671.34,5,10
96071,1000780,2024-08-19,4,Return,1884.95,4,
70733,1000781,2024-08-01,5,Sale,3589.07,1,7
11414,1000782,2024-08-26,7,Sale,9999.99,5,3
24711,1000783,2024-08-12,7,Sale,3435.37,1,19
66086,1000784,2024-08-14,4,Return,1389.32,4,
44035,1000785,2024-08-22,9,Return,6446.47,3,
32862,1000786,2024-08-27,9,Sale,8321.85,5,10
97151,1000787,2024-08-16,2,Sale,4016.3,1,17
40426,1000788,2024-08-10,4,Sale,1572.92,3,12
93082,1000789,2024-08-09,1,Sale,1061.52,4,16
10749,1000790,2024-08-01,7,Sale,9999.99,3,21
96378,1000791,2024-08-07,9,Sale,9999.99,4,10
13248,1000792,2024-08-18,2,Sale,1907.18,2,12
12158,1000793,2024-08-06,5,Sale,6005.54,2,9
24951,1000794,2024-08-25,8,Return,2438.05,1,
62110,1000795,2024-08-30,9,Sale,5584.94,3,15
52199,1000796,2024-08-29,1,Sale,2118.36,5,11
43851,1000797,2024-08-19,1,Sale,1075.06,5,11
97004,1000798,2024-08-05,2,Sale,1521.07,5,2
41733,1000799,2024-08-01,3,Sale,1450.23,2,9
39542,1000800,2024-08-06,4,Sale,1015.71,2,24
20858,1000801,2024-08-12,7,Sale,6666.53,2,18
39460,1000802,2024-08-21,1,Sale,705.55,4,9
41573,1000803,2024-08-05,8,Sale,3617.03,5,11
49249,1000804,2024-08-25,2,Sale,8977.92,5,15
45876,1000805,2024-08-30,10,Return,1026.04,4,
35011,1000806,2024-08-10,10,Sale,997.03,4,7
39271,1000807,2024-08-21,3,Sale,1797.1,3,10
92659,1000808,2024-08-20,4,Sale,861.04,1,8
94371,1000809,2024-08-19,5,Sale,3937.37,1,9
28137,1000810,2024-08-21,8,Sale,8527.15,2,24
97085,1000811,2024-08-27,4,Sale,2017.06,4,13
97971,1000812,2024-08-26,9,Sale,3704.87,5,25
40553,1000813,2024-08-21,1,Sale,1076.56,5,12
44690,1000814,2024-08-19,6,Sale,1437.47,5,10
23367,1000815,2024-08-10,7,Sale,5542.26,2,5
32829,1000816,2024-08-04,10,Sale,532.85,1,8
96112,1000817,2024-08-27,7,Sale,4735.21,4,16
96906,1000818,2024-08-07,7,Sale,7660.88,3,14
29419,1000819,2024-08-09,2,Return,5679.89,4,
99611,1000820,2024-08-04,8,Sale,2575.77,4,8
27836,1000821,2024-08-24,1,Sale,931.57,5,12
92814,1000822,2024-08-12,2,Sale,4823.39,5,3
89625,1000823,2024-08-08,7,Sale,9999.99,2,7
44085,1000824,2024-08-31,10,Sale,1537.52,4,6
51937,1000825,2024-08-28,9,Sale,4168.44,5,10
16522,1000826,2024-08-22,2,Sale,6680.71,2,9
33211,1000827,2024-08-22,1,Sale,1430.19,4,6
85251,1000828,2024-08-16,6,Sale,2022.27,5,8
60664,1000829,2024-08-14,10,Sale,940.37,5,8
56315,1000830,2024-08-05,9,Sale,8612.16,3,19
24152,1000831,2024-08-15,1,Sale,847.55,1,7
45345,1000832,2024-08-18,6,Sale,919.02,4,10
86089,1000833,2024-08-22,1,Sale,1252.59,5,11
25331,1000834,2024-08-17,2,Sale,5073.08,3,16
15373,1000835,2024-08-02,1,Sale,438.11,4,7
88803,1000836,2024-08-26,7,Sale,5958.14,4,12
51671,1000837,2024-08-08,6,Return,708.68,1,
11230,1000838,2024-08-24,2,Sale,6432.75,3,18
90866,1000839,2024-08-16,3,Return,1967.78,5,
18437,1000840,2024-08-22,5,Sale,3389.81,5,14
93115,1000841,2024-08-01,6,Sale,2924.46,5,12
31581,1000842,2024-08-20,4,Sale,820.37,1,7
33056,1000843,2024-08-09,1,Sale,734.62,3,3
36791,1000844,2024-08-25,4,Sale,3056.88,5,10
84751,1000845,2024-08-12,10,Sale,658.35,5,5
87151,1000846,2024-08-25,5,Sale,7759.03,3,20
28120,1000847,2024-08-07,2,Sale,6016.27,4,19
87522,1000848,2024-08-17,2,Sale,2950.22,3,14
56938,1000849,2024-08-06,6,Sale,1071.72,4,25
95255,1000850,2024-08-12,6,Sale,1207.91,2,5
12947,1000851,2024-08-21,5,Sale,9999.99,4,4
39326,1000852,2024-08-29,1,Sale,484.38,4,9
46864,1000853,2024-08-10,5,Sale,5935.1,2,5
71636,1000854,2024-08-08,2,Sale,6140.68,5,19
67177,1000855,2024-08-11,5,Sale,6344.25,4,9
42805,1000856,2024-08-18,10,Sale,604.95,2,13
48743,1000857,2024-08-29,4,Sale,619.58,1,8
22457,1000858,2024-08-23,6,Sale,1166.23,4,12
97608,1000859,2024-08-23,2,Sale,5550.13,4,11
61336,1000860,2024-08-05,1,Return,680.49,1,
70809,1000861,2024-08-28,2,Sale,4379.49,1,7
86966,1000862,2024-08-03,8,Sale,4003.12,5,11
63716,1000863,2024-08-02,5,Sale,9999.99,3,9
45598,1000864,2024-08-30,1,Sale,904.36,2,15
93577,1000865,2024-08-28,1,Sale,987.94,4,22
53602,1000866,2024-08-20,8,Sale,1477.48,3,5
80958,1000867,2024-08-16,9,Sale,5720.28,1,15
88123,1000868,2024-08-07,1,Sale,818.64,1,18
80738,1000869,2024-08-04,4,Sale,1546.72,4,7
34477,1000870,2024-08-29,10,Sale,943.77,2,15
46298,1000871,2024-08-26,8,Sale,5286.49,4,12
93631,1000872,2024-08-27,9,Sale,2694.63,1,12
48824,1000873,2024-08-04,2,Sale,3381.52,5,6
99346,1000874,2024-08-19,1,Sale,1858.5,5,3
17153,1000875,2024-08-31,5,Sale,7878.15,5,10
98093,1000876,2024-08-04,1,Sale,1193.13,2,11
82816,1000877,2024-08-09,2,Sale,3053.91,5,18
81807,1000878,2024-08-07,9,Sale,8178.03,3,10
43510,1000879,2024-08-29,9,Sale,3721.53,2,8
74528,1000880,2024-08-30,3,Sale,2037.22,4,10
74675,1000881,2024-08-04,4,Sale,2184.74,5,6
96433,1000882,2024-08-05,6,Sale,1913.96,4,18
62625,1000883,2024-08-13,1,Sale,1125.48,1,8
58712,1000884,2024-08-05,8,Sale,2614.92,2,15
85928,1000885,2024-08-31,5,Return,5359.56,2,
77726,1000886,2024-08-09,3,Sale,2778.87,5,9
86451,1000887,2024-08-09,3,Return,1727.39,4,
74002,1000888,2024-08-22,8,Sale,2912.13,5,11
12007,1000889,2024-08-01,3,Sale,2672.22,3,9
77521,1000890,2024-08-05,3,Sale,2440.43,4,8
35541,1000891,2024-08-05,1,Sale,472.64,1,4
54660,1000892,2024-08-23,7,Sale,4395.67,5,3
98768,1000893,2024-08-15,7,Sale,7101.82,3,6
15330,1000894,2024-08-03,2,Sale,4887.68,4,5
21917,1000895,2024-08-01,7,Sale,9999.99,5,6
69122,1000896,2024-08-18,4,Return,756.7,2,
19908,1000897,2024-08-17,2,Sale,4522.84,2,7
52023,1000898,2024-08-04,1,Sale,974.28,2,10
91902,1000899,2024-08-15,1,Sale,1028.78,3,23
56068,1000900,2024-08-30,3,Sale,2254.21,4,10
49251,1000901,2024-08-15,6,Sale,1742.01,2,16
57571,1000902,2024-08-23,9,Sale,4628.38,4,8
92671,1000903,2024-08-09,6,Sale,4079.15,5,3
68556,1000904,2024-08-24,8,Sale,3042.36,5,13
64924,1000905,2024-08-23,6,Return,2612.49,4,
77023,1000906,2024-08-08,2,Sale,4755.2,4,7
97622,1000907,2024-08-29,7,Sale,9042.4,5,6
41400,1000908,2024-08-06,1,Return,1401.42,5,
52860,1000909,2024-08-01,1,Sale,634.65,5,7
56425,1000910,2024-08-19,9,Sale,3664.77,5,13
75183,1000911,2024-08-18,1,Sale,673.34,2,3
51349,1000912,2024-08-18,3,Sale,1530.28,5,11
59982,1000913,2024-08-02,6,Sale,2323.54,5,7
83394,1000914,2024-08-18,3,Sale,603.55,1,9
34231,1000915,2024-08-07,9,Sale,3529.85,1,8
62888,1000916,2024-08-27,10,Sale,2573.42,5,12
52475,1000917,2024-08-08,3,Sale,1945.42,2,11
19826,1000918,2024-08-10,7,Sale,6535.26,5,11
23294,1000919,2024-08-09,3,Sale,1685.87,3,1
11830,1000920,2024-08-02,4,Sale,2760.79,5,11
57933,1000921,2024-08-29,3,Sale,1646.18,2,9
30400,1000922,2024-08-01,3,Sale,1432.75,5,22
25744,1000923,2024-08-26,1,Sale,729.18,3,6
51035,1000924,2024-08-21,1,Sale,510.6,5,6
10436,1000925,2024-08-13,9,Sale,8504.83,3,9
57066,1000926,2024-08-11,2,Sale,3795.45,4,25
88009,1000927,2024-08-26,3,Sale,2091.13,5,3
14704,1000928,2024-08-26,10,Sale,1169.46,4,8
63208,1000929,2024-08-05,1,Sale,280.13,1,10
62270,1000930,2024-08-01,2,Sale,2717.17,1,12
19101,1000931,2024-08-23,6,Return,1510.89,5,
53230,1000932,2024-08-31,1,Sale,419.16,1,18
99422,1000933,2024-08-24,2,Sale,3916.65,2,13
35115,1000934,2024-08-02,4,Sale,926.79,1,12
93771,1000935,2024-08-23,8,Sale,2991.12,4,7
23205,1000936,2024-08-10,2,Sale,3892.75,5,10
24649,1000937,2024-08-12,5,Sale,2621.05,5,6
57540,1000938,2024-08-24,1,Sale,514.93,5,16
15343,1000939,2024-08-06,6,Sale,1539.44,5,5
44252,1000940,2024-08-26,2,Sale,2828.93,5,5
76693,1000941,2024-08-23,8,Sale,2147.53,4,15
69806,1000942,2024-08-17,4,Sale,1827.39,5,9
30882,1000943,2024-08-12,3,Sale,1047.04,5,10
16602,1000944,2024-08-01,6,Return,1745.8,3,
24448,1000945,2024-08-06,1,Sale,430.76,2,11
28056,1000946,2024-08-01,5,Sale,2823.98,2,15
87405,1000947,2024-08-23,2,Sale,4028.55,3,8
34693,1000948,2024-08-08,10,Sale,389.33,1,9
96390,1000949,2024-08-20,9,Sale,5597.11,3,19
63755,1000950,2024-08-24,2,Sale,4802.41,4,2
76080,1000951,2024-08-30,6,Sale,683.71,4,8
19288,1000952,2024-08-17,5,Sale,6616.57,4,15
41925,1000953,2024-08-31,1,Sale,1605.08,5,14
69728,1000954,2024-08-03,2,Sale,3309.1,4,14
83138,1000955,2024-08-09,6,Sale,979.93,3,18
89509,1000956,2024-08-28,2,Sale,5563.61,5,11
90573,1000957,2024-08-12,1,Return,623.72,4,
92781,1000958,2024-08-11,1,Sale,778.83,4,17
23066,1000959,2024-08-28,10,Sale,569.47,1,9
23398,1000960,2024-08-22,2,Sale,3387.58,4,18
50778,1000961,2024-08-11,6,Sale,1003.38,3,15
67887,1000962,2024-08-07,4,Sale,1341.28,5,12
88403,1000963,2024-08-08,5,Sale,8645,2,10
79515,1000964,2024-08-21,6,Sale,2586.43,5,5
34326,1000965,2024-08-30,1,Sale,1188.18,5,11
15832,1000966,2024-08-11,1,Sale,1315.59,5,9
39275,1000967,2024-08-07,3,Sale,1181.77,5,12
38377,1000968,2024-08-23,10,Sale,488.62,2,16
19281,1000969,2024-08-16,7,Sale,4554.72,5,6
72489,1000970,2024-08-02,8,Sale,4657.68,4,6
